Vendor,Vendor SKU,Link,Price,Shape,Carat Weight,Color Grade,Cut Grade,Clarity Grade,Grading Lab,Origin
Brilliant Earth,16898878A,https://www.brilliantearth.com/0.63-Ct.-Fancy-Vivid-Green-Pear-Lab-Grown-Diamond-16898878A/,910,Pear,0.63,green,,VS1,,Lab Grown
Brilliant Earth,16840829A,https://www.brilliantearth.com/2.01-Ct.-Fancy-Intense-Yellow-Pear-Lab-Grown-Diamond-16840829A/,3590,Pear,2.01,yellow,,VVS1,,Lab Grown
Brilliant Earth,16127379A,https://www.brilliantearth.com/2.47-Ct.-Fancy-Deep-Red-Oval-Lab-Grown-Diamond-16127379A/,5120,Oval,2.47,red,,VS1,,Lab Grown
Brilliant Earth,17941894A,https://www.brilliantearth.com/2.03-Ct.-Fancy-Vivid-Blue-Cushion-Lab-Grown-Diamond-17941894A/,2430,Cushion,2.03,blue,,VS1,,Lab Grown
Brilliant Earth,14691435A,https://www.brilliantearth.com/3.08-Ct.-Fancy-Vivid-Blue-Round-Lab-Grown-Diamond-14691435A/,4720,Round,3.08,blue,,VVS2,,Lab Grown
Brilliant Earth,17942318A,https://www.brilliantearth.com/1.57-Ct.-Fancy-Vivid-Blue-Pear-Lab-Grown-Diamond-17942318A/,1710,Pear,1.57,blue,,VS2,,Lab Grown
Brilliant Earth,17157816A,https://www.brilliantearth.com/1.08-Ct.-Fancy-Intense-Yellow-Pear-Lab-Grown-Diamond-17157816A/,1640,Pear,1.08,yellow,,VVS1,,Lab Grown
Brilliant Earth,14691359A,https://www.brilliantearth.com/1.75-Ct.-Fancy-Vivid-Blue-Round-Lab-Grown-Diamond-14691359A/,2050,Round,1.75,blue,,VS1,,Lab Grown
Brilliant Earth,18462018A,https://www.brilliantearth.com/7.02-Ct.-Fancy-Intense-Yellow-Emerald-Lab-Grown-Diamond-18462018A/,12520,Emerald,7.02,yellow,,VS1,,Lab Grown
Brilliant Earth,18467422A,https://www.brilliantearth.com/1.02-Ct.-Fancy-Vivid-Blue-Oval-Lab-Grown-Diamond-18467422A/,1060,Oval,1.02,blue,,VS1,,Lab Grown
Brilliant Earth,17947346A,https://www.brilliantearth.com/1.03-Ct.-Fancy-Vivid-Green-Marquise-Lab-Grown-Diamond-17947346A/,1820,Marquise,1.03,green,,VVS2,,Lab Grown
Brilliant Earth,16593715A,https://www.brilliantearth.com/3.05-Ct.-Fancy-Vivid-Blue-Oval-Lab-Grown-Diamond-16593715A/,4530,Oval,3.05,blue,,VVS2,,Lab Grown
Brilliant Earth,17374966A,https://www.brilliantearth.com/2.51-Ct.-Fancy-Vivid-Blue-Round-Lab-Grown-Diamond-17374966A/,3490,Round,2.51,blue,,VVS2,,Lab Grown
Brilliant Earth,14538159A,https://www.brilliantearth.com/2.40-Ct.-Fancy-Intense-Blue-Heart-Lab-Grown-Diamond-14538159A/,3080,Heart,2.4,blue,,VS1,,Lab Grown
Brilliant Earth,15596994A,https://www.brilliantearth.com/1.03-Ct.-Fancy-Intense-Blue-Cushion-Lab-Grown-Diamond-15596994A/,1140,Cushion,1.03,blue,,VVS2,,Lab Grown
Brilliant Earth,15709198A,https://www.brilliantearth.com/0.77-Ct.-Fancy-Vivid-Pink-Pear-Lab-Grown-Diamond-15709198A/,1100,Pear,0.77,pink,,VS1,,Lab Grown
Brilliant Earth,17944111A,https://www.brilliantearth.com/2.01-Ct.-Fancy-Intense-Pink-Round-Lab-Grown-Diamond-17944111A/,3760,Round,2.01,pink,,VVS2,,Lab Grown
Brilliant Earth,16211954A,https://www.brilliantearth.com/0.70-Ct.-Fancy-Vivid-Pink-Round-Lab-Grown-Diamond-16211954A/,970,Round,0.7,pink,,VVS2,,Lab Grown
Brilliant Earth,17944985A,https://www.brilliantearth.com/4.03-Ct.-Fancy-Vivid-Blue-Pear-Lab-Grown-Diamond-17944985A/,6100,Pear,4.03,blue,,VS1,,Lab Grown
Brilliant Earth,14821829A,https://www.brilliantearth.com/2.0-Ct.-Fancy-Vivid-Pink-Oval-Lab-Grown-Diamond-14821829A/,3880,Oval,2,pink,,VS1,,Lab Grown
Brilliant Earth,17374856A,https://www.brilliantearth.com/2.00-Ct.-Fancy-Vivid-Blue-Round-Lab-Grown-Diamond-17374856A/,2620,Round,2,blue,,VVS2,,Lab Grown
Brilliant Earth,14688777A,https://www.brilliantearth.com/0.59-Ct.-Fancy-Vivid-Pink-Round-Lab-Grown-Diamond-14688777A/,740,Round,0.59,pink,,VS1,,Lab Grown
Brilliant Earth,18484038Y,https://www.brilliantearth.com/5.08-Ct.-Fancy-Vivid-Blue-Oval-Lab-Grown-Diamond-18484038Y/,7690,Oval,5.08,blue,,VS1,,Lab Grown
Brilliant Earth,17534621A,https://www.brilliantearth.com/1.02-Ct.-Fancy-Yellow-Radiant-Diamond-17534621A/,5290,Radiant,1.02,yellow,,VS1,,Lab Grown
Brilliant Earth,10387526Y,https://www.brilliantearth.com/2.02-Ct.-Fancy-Vivid-Pink-Radiant-Lab-Grown-Diamond-10387526Y/,3570,Radiant,2.02,pink,,VS1,,Lab Grown
Brilliant Earth,14923527A,https://www.brilliantearth.com/0.51-Ct.-Fancy-Intense-Green-Round-Lab-Grown-Diamond-14923527A/,670,Round,0.51,green,,VS1,,Lab Grown
Brilliant Earth,13084522A,https://www.brilliantearth.com/2.40-Ct.-Fancy-Vivid-Yellow-Pear-Lab-Grown-Diamond-13084522A/,4370,Pear,2.4,yellow,,VVS1,,Lab Grown
Brilliant Earth,17951008A,https://www.brilliantearth.com/1.01-Ct.-Fancy-Vivid-Green-Oval-Lab-Grown-Diamond-17951008A/,1690,Oval,1.01,green,,VS1,,Lab Grown
Brilliant Earth,15351255A,https://www.brilliantearth.com/2.70-Ct.-Fancy-Vivid-Pink-Oval-Lab-Grown-Diamond-15351255A/,5560,Oval,2.7,pink,,VS2,,Lab Grown
Brilliant Earth,17949631A,https://www.brilliantearth.com/7.06-Ct.-Fancy-Vivid-Blue-Pear-Lab-Grown-Diamond-17949631A/,11320,Pear,7.06,blue,,VVS2,,Lab Grown
Brilliant Earth,17950892A,https://www.brilliantearth.com/1.80-Ct.-Fancy-Vivid-Green-Marquise-Lab-Grown-Diamond-17950892A/,3280,Marquise,1.8,green,,VS1,,Lab Grown
Brilliant Earth,15596126A,https://www.brilliantearth.com/1.15-Ct.-Fancy-Intense-Yellow-Emerald-Lab-Grown-Diamond-15596126A/,1470,Emerald,1.15,yellow,,VVS2,,Lab Grown
Brilliant Earth,17951049A,https://www.brilliantearth.com/1.01-Ct.-Fancy-Vivid-Green-Oval-Lab-Grown-Diamond-17951049A/,1660,Oval,1.01,green,,VS2,,Lab Grown
Brilliant Earth,17945304A,https://www.brilliantearth.com/1.57-Ct.-Fancy-Intense-Pink-Princess-Lab-Grown-Diamond-17945304A/,2790,Princess,1.57,pink,,VVS2,,Lab Grown
Brilliant Earth,15612685B,https://www.brilliantearth.com/1.05-Ct.-Fancy-Vivid-Pacific-Green-Pear-Lab-Grown-Diamond-15612685B/,1960,Pear,1.05,green,,VVS2,,Lab Grown
Brilliant Earth,15942484A,https://www.brilliantearth.com/1.14-Ct.-Fancy-Vivid-Blue-Round-Lab-Grown-Diamond-15942484A/,1220,Round,1.14,blue,,VS1,,Lab Grown
Brilliant Earth,15941901A,https://www.brilliantearth.com/1.10-Ct.-Fancy-Intense-Yellow-Oval-Lab-Grown-Diamond-15941901A/,1380,Oval,1.1,yellow,,VS2,,Lab Grown
Brilliant Earth,14689929A,https://www.brilliantearth.com/0.76-Ct.-Fancy-Vivid-Blue-Emerald-Lab-Grown-Diamond-14689929A/,730,Emerald,0.76,blue,,VVS2,,Lab Grown
Brilliant Earth,15595318A,https://www.brilliantearth.com/1.60-Ct.-Fancy-Vivid-Yellow-Heart-Lab-Grown-Diamond-15595318A/,2290,Heart,1.6,yellow,,VVS2,,Lab Grown
Brilliant Earth,17951045A,https://www.brilliantearth.com/1.01-Ct.-Fancy-Vivid-Green-Oval-Lab-Grown-Diamond-17951045A/,1660,Oval,1.01,green,,VS2,,Lab Grown
Brilliant Earth,13410054A,https://www.brilliantearth.com/2.82-Ct.-Fancy-Vivid-Yellow-Cushion-Lab-Grown-Diamond-13410054A/,4850,Cushion,2.82,yellow,,VS1,,Lab Grown
Brilliant Earth,17941709A,https://www.brilliantearth.com/1.00-Ct.-Fancy-Intense-Blue-Pear-Lab-Grown-Diamond-17941709A/,1040,Pear,1,blue,,VS1,,Lab Grown
Brilliant Earth,16899849A,https://www.brilliantearth.com/1.59-Ct.-Fancy-Intense-Yellow-Oval-Lab-Grown-Diamond-16899849A/,2180,Oval,1.59,yellow,,VS1,,Lab Grown
Brilliant Earth,15454483A,https://www.brilliantearth.com/2.05-Ct.-Fancy-Vivid-Pink-Oval-Lab-Grown-Diamond-15454483A/,3980,Oval,2.05,pink,,VS1,,Lab Grown
Brilliant Earth,14688958A,https://www.brilliantearth.com/0.46-Ct.-Fancy-Vivid-Pink-Round-Lab-Grown-Diamond-14688958A/,590,Round,0.46,pink,,VVS2,,Lab Grown
Brilliant Earth,17938186A,https://www.brilliantearth.com/0.50-Ct.-Fancy-Intense-Pink-Marquise-Lab-Grown-Diamond-17938186A/,660,Marquise,0.5,pink,,VS1,,Lab Grown
Brilliant Earth,17950490A,https://www.brilliantearth.com/0.69-Ct.-Fancy-Vivid-Green-Pear-Lab-Grown-Diamond-17950490A/,1090,Pear,0.69,green,,VS1,,Lab Grown
Brilliant Earth,15439436A,https://www.brilliantearth.com/0.66-Ct.-Fancy-Vivid-Pink-Cushion-Lab-Grown-Diamond-15439436A/,960,Cushion,0.66,pink,,VVS2,,Lab Grown
Brilliant Earth,16527601A,https://www.brilliantearth.com/2.52-Ct.-Fancy-Light-Yellow-Cushion-Diamond-16527601A/,9490,Cushion,2.52,yellow,,VVS2,,Lab Grown
Brilliant Earth,17949973A,https://www.brilliantearth.com/0.90-Ct.-Fancy-Vivid-Pacific-Green-Emerald-Lab-Grown-Diamond-17949973A/,1460,Emerald,0.9,green,,VS1,,Lab Grown
Brilliant Earth,15595023A,https://www.brilliantearth.com/3.14-Ct.-Fancy-Intense-Yellow-Heart-Lab-Grown-Diamond-15595023A/,5770,Heart,3.14,yellow,,VVS2,,Lab Grown
Brilliant Earth,17948955A,https://www.brilliantearth.com/0.76-Ct.-Fancy-Vivid-Pacific-Green-Princess-Lab-Grown-Diamond-17948955A/,1180,Princess,0.76,green,,VS2,,Lab Grown
Brilliant Earth,18463253A,https://www.brilliantearth.com/2.05-Ct.-Fancy-Vivid-Pink-Emerald-Lab-Grown-Diamond-18463253A/,3980,Emerald,2.05,pink,,VS1,,Lab Grown
Brilliant Earth,18367504A,https://www.brilliantearth.com/3.00-Ct.-Fancy-Vivid-Pink-Round-Lab-Grown-Diamond-18367504A/,25490,Round,3,pink,,VS1,,Lab Grown
Brilliant Earth,17203679Y,https://www.brilliantearth.com/8.10-Ct.-Fancy-Vivid-Pink-Pear-Lab-Grown-Diamond-17203679Y/,21040,Pear,8.1,pink,,VVS2,,Lab Grown
Brilliant Earth,16004593A,https://www.brilliantearth.com/0.75-Ct.-Fancy-Vivid-Pink-Cushion-Lab-Grown-Diamond-16004593A/,1050,Cushion,0.75,pink,,VS2,,Lab Grown
Brilliant Earth,16689370Y,https://www.brilliantearth.com/1.77-Ct.-Fancy-Vivid-Pink-Radiant-Lab-Grown-Diamond-16689370Y/,3050,Radiant,1.77,pink,,VVS2,,Lab Grown
Brilliant Earth,17944553A,https://www.brilliantearth.com/0.50-Ct.-Fancy-Intense-Pink-Pear-Lab-Grown-Diamond-17944553A/,680,Pear,0.5,pink,,VS2,,Lab Grown
Brilliant Earth,18462314A,https://www.brilliantearth.com/2.09-Ct.-Fancy-Intense-Yellow-Cushion-Lab-Grown-Diamond-18462314A/,3130,Cushion,2.09,yellow,,SI1,,Lab Grown
Brilliant Earth,15537402Y,https://www.brilliantearth.com/4.03-Ct.-Fancy-Vivid-Blue-Oval-Lab-Grown-Diamond-15537402Y/,6460,Oval,4.03,blue,,VVS2,,Lab Grown
Brilliant Earth,14692036A,https://www.brilliantearth.com/2.37-Ct.-Fancy-Intense-Yellow-Radiant-Lab-Grown-Diamond-14692036A/,3630,Radiant,2.37,yellow,,VS1,,Lab Grown
Brilliant Earth,14923445A,https://www.brilliantearth.com/0.30-Ct.-Fancy-Intense-Blue-Round-Lab-Grown-Diamond-14923445A/,350,Round,0.3,blue,,VVS2,,Lab Grown
Brilliant Earth,16898589A,https://www.brilliantearth.com/0.34-Ct.-Fancy-Vivid-Green-Round-Lab-Grown-Diamond-16898589A/,500,Round,0.34,green,,VS1,,Lab Grown
Brilliant Earth,14822376A,https://www.brilliantearth.com/2.01-Ct.-Fancy-Intense-Pink-Emerald-Lab-Grown-Diamond-14822376A/,3830,Emerald,2.01,pink,,VS2,,Lab Grown
Brilliant Earth,16695673A,https://www.brilliantearth.com/1.26-Ct.-Fancy-Light-Yellow-Cushion-Diamond-16695673A/,3280,Cushion,1.26,yellow,,VVS1,,Lab Grown
Brilliant Earth,17946193A,https://www.brilliantearth.com/1.00-Ct.-Fancy-Vivid-Blue-Emerald-Lab-Grown-Diamond-17946193A/,1020,Emerald,1,blue,,VS2,,Lab Grown
Brilliant Earth,17384424A,https://www.brilliantearth.com/1.51-Ct.-Fancy-Vivid-Pink-Oval-Lab-Grown-Diamond-17384424A/,2650,Oval,1.51,pink,,VS1,,Lab Grown
Brilliant Earth,13698929A,https://www.brilliantearth.com/0.54-Ct.-Fancy-Intense-Pink-Pear-Lab-Grown-Diamond-13698929A/,740,Pear,0.54,pink,,VS1,,Lab Grown
Brilliant Earth,15588919A,https://www.brilliantearth.com/11.92-Ct.-Fancy-Vivid-Blue-Cushion-Lab-Grown-Diamond-15588919A/,18030,Cushion,11.92,blue,,VS1,,Lab Grown
Brilliant Earth,18315265Y,https://www.brilliantearth.com/1.06-Ct.-Fancy-Vivid-Blue-Radiant-Lab-Grown-Diamond-18315265Y/,940,Radiant,1.06,blue,,VS1,,Lab Grown
Brilliant Earth,16213034A,https://www.brilliantearth.com/3.06-Ct.-Fancy-Intense-Pink-Radiant-Lab-Grown-Diamond-16213034A/,6310,Radiant,3.06,pink,,VS1,,Lab Grown
Brilliant Earth,15596979A,https://www.brilliantearth.com/2.41-Ct.-Fancy-Vivid-Pink-Oval-Lab-Grown-Diamond-15596979A/,5360,Oval,2.41,pink,,VVS1,,Lab Grown
Brilliant Earth,14688005A,https://www.brilliantearth.com/1.35-Ct.-Fancy-Vivid-Pink-Pear-Lab-Grown-Diamond-14688005A/,2390,Pear,1.35,pink,,VVS2,,Lab Grown
Brilliant Earth,18149239A,https://www.brilliantearth.com/2.15-Ct.-Fancy-Vivid-Green-Marquise-Lab-Grown-Diamond-18149239A/,4080,Marquise,2.15,green,,VS2,,Lab Grown
Brilliant Earth,15536829Y,https://www.brilliantearth.com/6.07-Ct.-Fancy-Vivid-Pink-Radiant-Lab-Grown-Diamond-15536829Y/,13520,Radiant,6.07,pink,,VS1,,Lab Grown
Brilliant Earth,14688244A,https://www.brilliantearth.com/0.31-Ct.-Fancy-Vivid-Pink-Round-Lab-Grown-Diamond-14688244A/,400,Round,0.31,pink,,VVS2,,Lab Grown
Brilliant Earth,18456140A,https://www.brilliantearth.com/3.00-Ct.-Fancy-Vivid-Blue-Round-Lab-Grown-Diamond-18456140A/,4870,Round,3,blue,,VVS1,,Lab Grown
Brilliant Earth,14705597A,https://www.brilliantearth.com/2.07-Ct.-Fancy-Brownish-Yellow-Heart-Diamond-14705597A/,6110,Heart,2.07,yellow,,SI1,,Lab Grown
Brilliant Earth,14690715A,https://www.brilliantearth.com/0.76-Ct.-Fancy-Vivid-Blue-Pear-Lab-Grown-Diamond-14690715A/,730,Pear,0.76,blue,,VVS2,,Lab Grown
Brilliant Earth,18463203A,https://www.brilliantearth.com/2.52-Ct.-Fancy-Vivid-Blue-Princess-Lab-Grown-Diamond-18463203A/,3360,Princess,2.52,blue,,VS1,,Lab Grown
Brilliant Earth,16127194A,https://www.brilliantearth.com/2.10-Ct.-Fancy-Vivid-Pink-Oval-Lab-Grown-Diamond-16127194A/,4080,Oval,2.1,pink,,VS1,,Lab Grown
Brilliant Earth,14689528A,https://www.brilliantearth.com/1.56-Ct.-Fancy-Vivid-Blue-Cushion-Lab-Grown-Diamond-14689528A/,1740,Cushion,1.56,blue,,VS1,,Lab Grown
Brilliant Earth,17948684A,https://www.brilliantearth.com/1.01-Ct.-Fancy-Vivid-Green-Pear-Lab-Grown-Diamond-17948684A/,1880,Pear,1.01,green,,VVS2,,Lab Grown
Brilliant Earth,15033400A,https://www.brilliantearth.com/1.50-Ct.-Fancy-Vivid-Pink-Emerald-Lab-Grown-Diamond-15033400A/,2790,Emerald,1.5,pink,,VVS2,,Lab Grown
Brilliant Earth,18047676A,https://www.brilliantearth.com/1.61-Ct.-Fancy-Vivid-Green-Oval-Lab-Grown-Diamond-18047676A/,2820,Oval,1.61,green,,VS2,,Lab Grown
Brilliant Earth,17363999A,https://www.brilliantearth.com/0.55-Ct.-Fancy-Intense-Pink-Oval-Lab-Grown-Diamond-17363999A/,860,Oval,0.55,pink,,VS1,,Lab Grown
Brilliant Earth,16898340A,https://www.brilliantearth.com/1.06-Ct.-Fancy-Intense-Yellow-Round-Lab-Grown-Diamond-16898340A/,1470,Round,1.06,yellow,,VS1,,Lab Grown
Brilliant Earth,17949314A,https://www.brilliantearth.com/0.96-Ct.-Fancy-Vivid-Blue-Pear-Lab-Grown-Diamond-17949314A/,910,Pear,0.96,blue,,VS1,,Lab Grown
Brilliant Earth,15351120A,https://www.brilliantearth.com/3.08-Ct.-Fancy-Vivid-Orange-Radiant-Lab-Grown-Diamond-15351120A/,7310,Radiant,3.08,orange,,VS1,,Lab Grown
Brilliant Earth,17774197A,https://www.brilliantearth.com/1.69-Ct.-Fancy-Intense-Brownish-Pink-Cushion-Lab-Grown-Diamond-17774197A/,3140,Cushion,1.69,pink,,VVS2,,Lab Grown
Brilliant Earth,15252042A,https://www.brilliantearth.com/1.01-Ct.-Fancy-Vivid-Green-Pear-Lab-Grown-Diamond-15252042A/,1770,Pear,1.01,green,,VS1,,Lab Grown
Brilliant Earth,17939731A,https://www.brilliantearth.com/0.40-Ct.-Fancy-Light-Pink-Pear-Lab-Grown-Diamond-17939731A/,530,Pear,0.4,pink,,VS1,,Lab Grown
Brilliant Earth,17943065A,https://www.brilliantearth.com/0.41-Ct.-Fancy-Intense-Pink-Pear-Lab-Grown-Diamond-17943065A/,530,Pear,0.41,pink,,VS2,,Lab Grown
Brilliant Earth,17942250A,https://www.brilliantearth.com/0.79-Ct.-Fancy-Vivid-Blue-Oval-Lab-Grown-Diamond-17942250A/,710,Oval,0.79,blue,,VS2,,Lab Grown
Brilliant Earth,18315088Y,https://www.brilliantearth.com/1.47-Ct.-Fancy-Vivid-Pink-Radiant-Lab-Grown-Diamond-18315088Y/,2230,Radiant,1.47,pink,,VS1,,Lab Grown
Brilliant Earth,14691958A,https://www.brilliantearth.com/2.48-Ct.-Fancy-Intense-Yellow-Oval-Lab-Grown-Diamond-14691958A/,3790,Oval,2.48,yellow,,VS1,,Lab Grown
Brilliant Earth,15352176A,https://www.brilliantearth.com/3.00-Ct.-Fancy-Intense-Pink-Emerald-Lab-Grown-Diamond-15352176A/,6680,Emerald,3,pink,,VS2,,Lab Grown
Brilliant Earth,14692390A,https://www.brilliantearth.com/1.88-Ct.-Fancy-Yellow-Radiant-Lab-Grown-Diamond-14692390A/,2620,Radiant,1.88,yellow,,VS1,,Lab Grown
Brilliant Earth,18466118A,https://www.brilliantearth.com/1.02-Ct.-Fancy-Vivid-Blue-Pear-Lab-Grown-Diamond-18466118A/,1060,Pear,1.02,blue,,VS1,,Lab Grown
Brilliant Earth,17664076A,https://www.brilliantearth.com/3.07-Ct.-Fancy-Intense-Pink-Heart-Lab-Grown-Diamond-17664076A/,6650,Heart,3.07,pink,,VS1,,Lab Grown
Brilliant Earth,15596843A,https://www.brilliantearth.com/1.01-Ct.-Fancy-Intense-Yellow-Heart-Lab-Grown-Diamond-15596843A/,1430,Heart,1.01,yellow,,VVS1,,Lab Grown
Brilliant Earth,15033107A,https://www.brilliantearth.com/1.10-Ct.-Fancy-Vivid-Pink-Pear-Lab-Grown-Diamond-15033107A/,1800,Pear,1.1,pink,,VS1,,Lab Grown
Brilliant Earth,17945261A,https://www.brilliantearth.com/0.50-Ct.-Fancy-Intense-Pink-Emerald-Lab-Grown-Diamond-17945261A/,680,Emerald,0.5,pink,,VS2,,Lab Grown
Brilliant Earth,15691017Y,https://www.brilliantearth.com/1.80-Ct.-Fancy-Vivid-Blue-Pear-Lab-Grown-Diamond-15691017Y/,2170,Pear,1.8,blue,,VVS2,,Lab Grown
Brilliant Earth,17950511A,https://www.brilliantearth.com/5.00-Ct.-Fancy-Vivid-Blue-Oval-Lab-Grown-Diamond-17950511A/,7570,Oval,5,blue,,VS1,,Lab Grown
Brilliant Earth,17945970A,https://www.brilliantearth.com/1.01-Ct.-Fancy-Vivid-Blue-Pear-Lab-Grown-Diamond-17945970A/,1050,Pear,1.01,blue,,VS1,,Lab Grown
Brilliant Earth,18047709A,https://www.brilliantearth.com/0.40-Ct.-Fancy-Vivid-Green-Pear-Lab-Grown-Diamond-18047709A/,700,Pear,0.4,green,,VS1,,Lab Grown
Brilliant Earth,18367532A,https://www.brilliantearth.com/1.10-Ct.-Fancy-Vivid-Blue-Oval-Lab-Grown-Diamond-18367532A/,1210,Oval,1.1,blue,,VVS2,,Lab Grown
Brilliant Earth,14691610A,https://www.brilliantearth.com/3.24-Ct.-Fancy-Intense-Yellow-Oval-Lab-Grown-Diamond-14691610A/,6020,Oval,3.24,yellow,,VVS2,,Lab Grown
Brilliant Earth,18465766A,https://www.brilliantearth.com/1.82-Ct.-Fancy-Vivid-Blue-Cushion-Lab-Grown-Diamond-18465766A/,2070,Cushion,1.82,blue,,VS1,,Lab Grown
Brilliant Earth,14689092A,https://www.brilliantearth.com/0.40-Ct.-Fancy-Vivid-Pink-Round-Lab-Grown-Diamond-14689092A/,480,Round,0.4,pink,,VS1,,Lab Grown
Brilliant Earth,15811899A,https://www.brilliantearth.com/0.34-Ct.-Fancy-Intense-Pink-Round-Lab-Grown-Diamond-15811899A/,420,Round,0.34,pink,,VS1,,Lab Grown
Brilliant Earth,17008309A,https://www.brilliantearth.com/1.87-Ct.-Fancy-Vivid-Blue-Pear-Lab-Grown-Diamond-17008309A/,2120,Pear,1.87,blue,,VS1,,Lab Grown
Brilliant Earth,15596204A,https://www.brilliantearth.com/1.12-Ct.-Fancy-Vivid-Yellow-Round-Lab-Grown-Diamond-15596204A/,1510,Round,1.12,yellow,,VVS1,,Lab Grown
Brilliant Earth,14691989A,https://www.brilliantearth.com/1.90-Ct.-Fancy-Intense-Yellow-Radiant-Lab-Grown-Diamond-14691989A/,2650,Radiant,1.9,yellow,,VS1,,Lab Grown
Brilliant Earth,17948027A,https://www.brilliantearth.com/0.54-Ct.-Fancy-Vivid-Green-Emerald-Lab-Grown-Diamond-17948027A/,780,Emerald,0.54,green,,VS1,,Lab Grown
Brilliant Earth,18465487A,https://www.brilliantearth.com/1.06-Ct.-Fancy-Deep-Orange-Round-Lab-Grown-Diamond-18465487A/,1710,Round,1.06,orange,,VS1,,Lab Grown
Brilliant Earth,17941810A,https://www.brilliantearth.com/2.02-Ct.-Fancy-Vivid-Pacific-Green-Round-Lab-Grown-Diamond-17941810A/,3720,Round,2.02,green,,VS1,,Lab Grown
Brilliant Earth,18465255A,https://www.brilliantearth.com/1.38-Ct.-Fancy-Vivid-Blue-Pear-Lab-Grown-Diamond-18465255A/,1550,Pear,1.38,blue,,VVS2,,Lab Grown
Brilliant Earth,16899972A,https://www.brilliantearth.com/1.00-Ct.-Fancy-Vivid-Pink-Oval-Lab-Grown-Diamond-16899972A/,1740,Oval,1,pink,,VVS2,,Lab Grown
Brilliant Earth,16213486A,https://www.brilliantearth.com/1.50-Ct.-Fancy-Vivid-Green-Cushion-Lab-Grown-Diamond-16213486A/,2680,Cushion,1.5,green,,VS1,,Lab Grown
Brilliant Earth,18457741A,https://www.brilliantearth.com/1.44-Ct.-Fancy-Vivid-Blue-Oval-Lab-Grown-Diamond-18457741A/,1530,Oval,1.44,blue,,VS1,,Lab Grown
Brilliant Earth,17943777A,https://www.brilliantearth.com/1.20-Ct.-Fancy-Vivid-Blue-Round-Lab-Grown-Diamond-17943777A/,1210,Round,1.2,blue,,SI1,,Lab Grown
Brilliant Earth,17940646A,https://www.brilliantearth.com/1.00-Ct.-Fancy-Vivid-Blue-Marquise-Lab-Grown-Diamond-17940646A/,1160,Marquise,1,blue,,VVS2,,Lab Grown
Brilliant Earth,18285552A,https://www.brilliantearth.com/1.52-Ct.-Fancy-Vivid-Blue-Round-Lab-Grown-Diamond-18285552A/,1850,Round,1.52,blue,,VVS2,,Lab Grown
Brilliant Earth,18465868A,https://www.brilliantearth.com/2.03-Ct.-Fancy-Vivid-Pink-Emerald-Lab-Grown-Diamond-18465868A/,3940,Emerald,2.03,pink,,VS1,,Lab Grown
Brilliant Earth,17939676A,https://www.brilliantearth.com/3.50-Ct.-Fancy-Intense-Pink-Round-Lab-Grown-Diamond-17939676A/,7210,Round,3.5,pink,,SI2,,Lab Grown
Brilliant Earth,17949647A,https://www.brilliantearth.com/3.00-Ct.-Fancy-Vivid-Pacific-Green-Pear-Lab-Grown-Diamond-17949647A/,7150,Pear,3,green,,VS1,,Lab Grown
Brilliant Earth,14730541A,https://www.brilliantearth.com/4.09-Ct.-Fancy-Vivid-Blue-Round-Lab-Grown-Diamond-14730541A/,6380,Round,4.09,blue,,VS1,,Lab Grown
Brilliant Earth,15351175A,https://www.brilliantearth.com/4.00-Ct.-Fancy-Vivid-Pink-Oval-Lab-Grown-Diamond-15351175A/,9610,Oval,4,pink,,VS2,,Lab Grown
Brilliant Earth,17384392A,https://www.brilliantearth.com/0.54-Ct.-Fancy-Yellow-Oval-Diamond-17384392A/,1470,Oval,0.54,yellow,,SI1,,Lab Grown
Brilliant Earth,17946663A,https://www.brilliantearth.com/1.01-Ct.-Fancy-Intense-Blue-Emerald-Lab-Grown-Diamond-17946663A/,1050,Emerald,1.01,blue,,VS1,,Lab Grown
Brilliant Earth,17944615A,https://www.brilliantearth.com/0.50-Ct.-Fancy-Intense-Pink-Pear-Lab-Grown-Diamond-17944615A/,650,Pear,0.5,pink,,SI1,,Lab Grown
Brilliant Earth,17940237A,https://www.brilliantearth.com/1.01-Ct.-Fancy-Vivid-Pacific-Green-Emerald-Lab-Grown-Diamond-17940237A/,1770,Emerald,1.01,green,,VS1,,Lab Grown
Brilliant Earth,14252556Y,https://www.brilliantearth.com/2.66-Ct.-Fancy-Intense-Yellow-Oval-Lab-Grown-Diamond-14252556Y/,4510,Oval,2.66,yellow,,VS2,,Lab Grown
Brilliant Earth,17943745A,https://www.brilliantearth.com/1.60-Ct.-Fancy-Intense-Pink-Oval-Lab-Grown-Diamond-17943745A/,2640,Oval,1.6,pink,,SI1,,Lab Grown
Brilliant Earth,17948494A,https://www.brilliantearth.com/2.00-Ct.-Fancy-Vivid-Green-Pear-Lab-Grown-Diamond-17948494A/,4080,Pear,2,green,,VS1,,Lab Grown
Brilliant Earth,15596285A,https://www.brilliantearth.com/1.08-Ct.-Fancy-Vivid-Yellow-Radiant-Lab-Grown-Diamond-15596285A/,1460,Radiant,1.08,yellow,,VVS2,,Lab Grown
Brilliant Earth,14395501Y,https://www.brilliantearth.com/1.02-Ct.-Fancy-Vivid-Yellow-Radiant-Lab-Grown-Diamond-14395501Y/,1300,Radiant,1.02,yellow,,VS1,,Lab Grown
