Vendor,Vendor SKU,Link,Price,Shape,Carat Weight,Color Grade,Cut Grade,Clarity Grade,Fluorescence,Polish Grade,Symmetry Grade,Depth (%),Table,Girdle,Culet,Width,Height,Depth,Grading Lab,Grading Certificate ID,Grading Link,Origin,360 Video Link
Brilliant Earth,18007110Y,https://www.brilliantearth.com/loose-diamonds/view_detail/75599027/,480,Round,0.46,G,Super Ideal,SI1,None,Excellent,Excellent,60.2,61,Medium - Slightly Thick,None,5.01,4.99,3.01,GIA,2497265472,https://www.gia.edu/report-check?reportno=2497265472,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=2497265472&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,15667971A,https://www.brilliantearth.com/loose-diamonds/view_detail/73995407/,480,Oval,0.3,J,Very Good,VS1,Faint,Very Good,Very Good,60.1,64,Slightly Thick - Thick,None,5.53,3.76,2.26,GIA,6532299427,https://www.gia.edu/report-check?reportno=6532299427,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6532299427&surl=//image.brilliantearth.com/media/v360/&version=8
Brilliant Earth,17670616Y,https://www.brilliantearth.com/loose-diamonds/view_detail/73667266/,480,Round,0.5,I,Very Good,VS1,Faint,Excellent,Excellent,58.9,62,Slightly Thick - Thick,,5.13,5.1,3.02,GIA,5533418643,https://www.gia.edu/report-check?reportno=5533418643,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=5533418643&surl=//image.brilliantearth.com/media/v360/&version=16
Brilliant Earth,13822886Y,https://www.brilliantearth.com/loose-diamonds/view_detail/50987561/,480,Round,0.48,E,Super Ideal,SI2,None,Excellent,Excellent,63.1,56,Thin - Slightly Thick,None,5.01,4.97,3.15,GIA,1498843361,https://www.gia.edu/report-check?reportno=1498843361,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1498843361&surl=//image.brilliantearth.com/media/v360/&version=47
Brilliant Earth,13823824Y,https://www.brilliantearth.com/loose-diamonds/view_detail/50987908/,480,Round,0.47,G,Ideal,SI1,None,Very Good,Excellent,59.4,60,Medium - Slightly Thick,None,5.08,5.05,3.01,GIA,1515126557,https://www.gia.edu/report-check?reportno=1515126557,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1515126557&surl=//image.brilliantearth.com/media/v360/&version=24
Brilliant Earth,13821818Y,https://www.brilliantearth.com/loose-diamonds/view_detail/50991073/,480,Round,0.46,E,Super Ideal,SI2,None,Excellent,Excellent,61.8,60,Medium - Slightly Thick,None,4.96,4.93,3.06,GIA,7503053272,https://www.gia.edu/report-check?reportno=7503053272,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7503053272&surl=//image.brilliantearth.com/media/v360/&version=30
Brilliant Earth,13821521Y,https://www.brilliantearth.com/loose-diamonds/view_detail/50991234/,480,Emerald,0.4,G,Ideal,VVS1,None,Excellent,Very Good,67,64,Slightly Thick - Thick,None,4.86,3.57,2.39,GIA,7518352810,https://www.gia.edu/report-check?reportno=7518352810,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7518352810&surl=//image.brilliantearth.com/media/v360/&version=34
Brilliant Earth,16625916Y,https://www.brilliantearth.com/loose-diamonds/view_detail/61663411/,480,Oval,0.3,E,Ideal,VVS1,None,Excellent,Very Good,61,64,Medium - Thick,None,5.27,3.88,2.37,GIA,6515345418,https://www.gia.edu/report-check?reportno=6515345418,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6515345418&surl=//image.brilliantearth.com/media/v360/&version=28
Brilliant Earth,16707449Y,https://www.brilliantearth.com/loose-diamonds/view_detail/63349593/,480,Cushion,0.51,F,Ideal,SI2,None,Excellent,Very Good,68.2,62,Thin - Slightly Thick,,4.54,4.51,3.08,GIA,6535101855,https://www.gia.edu/report-check?reportno=6535101855,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6535101855&surl=//image.brilliantearth.com/media/v360/&version=8
Brilliant Earth,16707844Y,https://www.brilliantearth.com/loose-diamonds/view_detail/63349408/,480,Cushion,0.51,F,Ideal,SI2,None,Excellent,Very Good,67.3,60,Thick - Very Thick,,4.57,4.53,3.05,GIA,6522856900,https://www.gia.edu/report-check?reportno=6522856900,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6522856900&surl=//image.brilliantearth.com/media/v360/&version=6
Brilliant Earth,17400307Y,https://www.brilliantearth.com/loose-diamonds/view_detail/71378373/,480,Cushion,0.5,D,Super Ideal,VS2,Medium,Excellent,Excellent,68.6,63,Medium - Thick,,4.43,4.42,3.03,GIA,1543371560,https://www.gia.edu/report-check?reportno=1543371560,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1543371560&surl=//image.brilliantearth.com/media/v360/&version=2
Brilliant Earth,18203544A,https://www.brilliantearth.com/loose-diamonds/view_detail/76243740/,480,Pear,0.38,G,Ideal,VS2,None,Excellent,Very Good,63.2,56,Thick - Very Thick,None,6.37,3.95,2.5,GIA,7543837237,https://www.gia.edu/report-check?reportno=7543837237,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7543837237&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,16315003A,https://www.brilliantearth.com/loose-diamonds/view_detail/74920905/,480,Round,0.46,F,Good,SI1,None,Very Good,Very Good,64.9,56,Slightly Thick - Thick,None,4.83,4.77,3.11,GIA,6535617629,https://www.gia.edu/report-check?reportno=6535617629,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6535617629&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17651331A,https://www.brilliantearth.com/loose-diamonds/view_detail/73496680/,480,Oval,0.3,E,Ideal,VVS1,Faint,Excellent,Very Good,61,61,Thick - Very Thick,None,5.22,3.84,2.34,GIA,1547605505,https://www.gia.edu/report-check?reportno=1547605505,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1547605505&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18464431A,https://www.brilliantearth.com/loose-diamonds/view_detail/76819166/,480,Emerald,0.5,J,Ideal,VS1,Faint,Excellent,Excellent,70.1,67,Thick,None,5.06,3.72,2.61,GIA,2546936687,https://www.gia.edu/report-check?reportno=2546936687,Mined,
Brilliant Earth,18458877A,https://www.brilliantearth.com/loose-diamonds/view_detail/76782150/,480,Round,0.35,F,Super Ideal,VS1,None,Excellent,Excellent,61.7,57,"Med_To_Stk, Faceted",None,4.54,4.52,2.8,GIA,2544728320,https://www.gia.edu/report-check?reportno=2544728320,Mined,
Brilliant Earth,18458741A,https://www.brilliantearth.com/loose-diamonds/view_detail/76782137/,480,Round,0.36,G,Super Ideal,VS1,None,Excellent,Excellent,62.2,57,"Med_To_Stk, Faceted",None,4.58,4.56,2.84,GIA,1545658827,https://www.gia.edu/report-check?reportno=1545658827,Mined,
Brilliant Earth,18459013A,https://www.brilliantearth.com/loose-diamonds/view_detail/76782171/,480,Round,0.35,F,Super Ideal,VS1,None,Excellent,Excellent,62,57,"Medium, Faceted",None,4.54,4.54,2.82,GIA,2546658833,https://www.gia.edu/report-check?reportno=2546658833,Mined,
Brilliant Earth,18459028A,https://www.brilliantearth.com/loose-diamonds/view_detail/76782187/,480,Round,0.35,G,Super Ideal,VVS2,None,Excellent,Excellent,62.5,57,"Med_To_Stk, Faceted",None,4.54,4.52,2.83,GIA,6545659694,https://www.gia.edu/report-check?reportno=6545659694,Mined,
Brilliant Earth,18458872A,https://www.brilliantearth.com/loose-diamonds/view_detail/76782362/,480,Round,0.33,D,Super Ideal,VS2,None,Excellent,Excellent,61.8,57,"Med_To_Stk, Faceted",None,4.46,4.44,2.75,GIA,3545733231,https://www.gia.edu/report-check?reportno=3545733231,Mined,
Brilliant Earth,18458893A,https://www.brilliantearth.com/loose-diamonds/view_detail/76782322/,480,Round,0.35,E,Super Ideal,VS2,None,Excellent,Excellent,62.1,58,"Med_To_Stk, Faceted",None,4.53,4.51,2.8,GIA,1545660054,https://www.gia.edu/report-check?reportno=1545660054,Mined,
Brilliant Earth,18458800A,https://www.brilliantearth.com/loose-diamonds/view_detail/76782526/,480,Round,0.36,G,Super Ideal,VS1,None,Excellent,Excellent,61.8,58,"Med_To_Stk, Faceted",None,4.56,4.54,2.81,GIA,7548659755,https://www.gia.edu/report-check?reportno=7548659755,Mined,
Brilliant Earth,18454167A,https://www.brilliantearth.com/loose-diamonds/view_detail/76776327/,480,Round,0.31,F,Very Good,VS2,None,Excellent,Excellent,61.7,62,Slightly Thick - Thick,None,4.38,4.36,2.69,GIA,3545944894,https://www.gia.edu/report-check?reportno=3545944894,Mined,
Brilliant Earth,18453972A,https://www.brilliantearth.com/loose-diamonds/view_detail/76776570/,480,Round,0.3,G,Super Ideal,SI1,None,Excellent,Excellent,62.4,57,Medium - Slightly Thick,None,4.31,4.29,2.69,GIA,5546940595,https://www.gia.edu/report-check?reportno=5546940595,Mined,
Brilliant Earth,18471203A,https://www.brilliantearth.com/loose-diamonds/view_detail/76841033/,480,Round,0.33,H,Super Ideal,IF,None,Excellent,Excellent,61.3,57,"Med_To_Stk, Faceted",None,4.47,4.46,2.74,GIA,5546874846,https://www.gia.edu/report-check?reportno=5546874846,Mined,
Brilliant Earth,18471271A,https://www.brilliantearth.com/loose-diamonds/view_detail/76840898/,480,Round,0.35,G,Super Ideal,VVS2,None,Excellent,Excellent,62,57,"Medium, Faceted",None,4.52,4.51,2.8,GIA,3545830797,https://www.gia.edu/report-check?reportno=3545830797,Mined,
Brilliant Earth,17692319Y,https://www.brilliantearth.com/loose-diamonds/view_detail/76840859/,480,Round,0.44,F,Super Ideal,SI1,None,Excellent,Excellent,60.7,62,Medium - Slightly Thick,None,4.91,4.88,2.97,GIA,6495372632,https://www.gia.edu/report-check?reportno=6495372632,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6495372632&surl=//image.brilliantearth.com/media/v360/&version=47
Brilliant Earth,16625979Y,https://www.brilliantearth.com/loose-diamonds/view_detail/76840855/,480,Round,0.46,H,Super Ideal,SI1,None,Excellent,Excellent,62.3,60,Thin - Slightly Thick,None,4.94,4.9,3.06,GIA,6502400102,https://www.gia.edu/report-check?reportno=6502400102,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6502400102&surl=//image.brilliantearth.com/media/v360/&version=38
Brilliant Earth,16692408A,https://www.brilliantearth.com/loose-diamonds/view_detail/76746134/,480,Pear,0.3,D,Fair,SI2,None,Very Good,Fair,51.4,66,"Thk To Etk ,Faceted",None,6.27,3.82,1.96,GIA,5536708753,https://www.gia.edu/report-check?reportno=5536708753,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=5536708753&surl=//image.brilliantearth.com/media/v360/&version=6
Brilliant Earth,17524367A,https://www.brilliantearth.com/loose-diamonds/view_detail/76778074/,480,Marquise,0.3,E,Very Good,VS2,None,Very Good,Very Good,63.8,61,Slightly Thick - Very Thick,None,7.27,3.39,2.16,GIA,6542583084,https://www.gia.edu/report-check?reportno=6542583084,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6542583084&surl=//image.brilliantearth.com/media/v360/&version=6
Brilliant Earth,18411675A,https://www.brilliantearth.com/loose-diamonds/view_detail/76704727/,480,Round,0.4,J,Super Ideal,VVS1,Medium,Excellent,Excellent,61.9,58,Medium - Slightly Thick,None,4.74,4.72,2.93,GIA,1548933288,https://www.gia.edu/report-check?reportno=1548933288,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1548933288&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18411721A,https://www.brilliantearth.com/loose-diamonds/view_detail/76704793/,480,Round,0.32,G,Ideal,IF,Medium,Very Good,Excellent,62.2,56,Medium - Slightly Thick,None,4.43,4.41,2.75,GIA,2547932151,https://www.gia.edu/report-check?reportno=2547932151,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=2547932151&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18374867A,https://www.brilliantearth.com/loose-diamonds/view_detail/76641186/,480,Emerald,0.3,G,Ideal,VS1,None,Very Good,Very Good,64.5,67,Medium - Slightly Thick,None,4.69,3.21,2.07,GIA,6542922835,https://www.gia.edu/report-check?reportno=6542922835,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6542922835&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17641275A,https://www.brilliantearth.com/loose-diamonds/view_detail/76611734/,480,Round,0.35,F,Super Ideal,VS1,None,Excellent,Excellent,61.6,58,"Med_To_Stk, Faceted",None,4.55,4.53,2.79,GIA,7546305552,https://www.gia.edu/report-check?reportno=7546305552,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7546305552&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18348296A,https://www.brilliantearth.com/loose-diamonds/view_detail/76566476/,480,Round,0.4,D,Good,VVS2,Medium,Very Good,Very Good,65.8,56,"Thick - Very Thick, Faceted",None,4.58,4.56,3.01,GIA,3495833443,https://www.gia.edu/report-check?reportno=3495833443,Mined,
Brilliant Earth,16312822A,https://www.brilliantearth.com/loose-diamonds/view_detail/76566338/,480,Round,0.41,H,Super Ideal,VS1,Faint,Excellent,Excellent,61.9,57,"Med_To_Stk, Faceted",None,4.79,4.77,2.96,GIA,6532082336,https://www.gia.edu/report-check?reportno=6532082336,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6532082336&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,16313334A,https://www.brilliantearth.com/loose-diamonds/view_detail/76565680/,480,Round,0.41,H,Super Ideal,VS2,None,Excellent,Excellent,60.6,59,"Thn_To_Stk, Faceted",None,4.84,4.82,2.92,GIA,6532243877,https://www.gia.edu/report-check?reportno=6532243877,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6532243877&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18347119A,https://www.brilliantearth.com/loose-diamonds/view_detail/76566948/,480,Oval,0.3,F,Very Good,SI1,None,Very Good,Good,60.5,61,Medium - Thick,None,5.65,3.71,2.24,GIA,1548919628,https://www.gia.edu/report-check?reportno=1548919628,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1548919628&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,16312167A,https://www.brilliantearth.com/loose-diamonds/view_detail/76569308/,480,Round,0.41,H,Super Ideal,VS2,None,Excellent,Excellent,62,57,"Med_To_Stk, Faceted",None,4.78,4.77,2.96,GIA,1539417731,https://www.gia.edu/report-check?reportno=1539417731,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1539417731&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18348045A,https://www.brilliantearth.com/loose-diamonds/view_detail/76568964/,480,Round,0.41,E,Very Good,VS1,Strong,Excellent,Excellent,62.9,58,"Slightly Thick - Thick, Faceted",None,4.7,4.68,2.95,GIA,6237553597,https://www.gia.edu/report-check?reportno=6237553597,Mined,
Brilliant Earth,16705963A,https://www.brilliantearth.com/loose-diamonds/view_detail/76568835/,480,Round,0.41,H,Super Ideal,VS2,None,Excellent,Excellent,61.1,55,"Thn_To_Med, Faceted",None,4.81,4.79,2.93,GIA,2534832657,https://www.gia.edu/report-check?reportno=2534832657,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=2534832657&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,10013179A,https://www.brilliantearth.com/loose-diamonds/view_detail/76517363/,480,Round,0.37,F,Super Ideal,VVS2,Medium,Excellent,Excellent,61.2,58,"Medium, Faceted",None,4.65,4.64,2.84,GIA,7482857878,https://www.gia.edu/report-check?reportno=7482857878,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7482857878&surl=//image.brilliantearth.com/media/v360/&version=63
Brilliant Earth,18085463A,https://www.brilliantearth.com/loose-diamonds/view_detail/76517579/,480,Round,0.38,E,Super Ideal,SI1,None,Excellent,Excellent,62.1,57,"Med_To_Stk, Faceted",None,4.66,4.64,2.89,GIA,1547657986,https://www.gia.edu/report-check?reportno=1547657986,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1547657986&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18085424A,https://www.brilliantearth.com/loose-diamonds/view_detail/76517396/,480,Round,0.4,I,Super Ideal,VS2,None,Excellent,Excellent,62.1,57,"Thn_To_Stk, Faceted",None,4.75,4.73,2.94,GIA,7542658465,https://www.gia.edu/report-check?reportno=7542658465,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7542658465&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,8029753A,https://www.brilliantearth.com/loose-diamonds/view_detail/76517691/,480,Round,0.4,J,Super Ideal,VVS1,Faint,Excellent,Excellent,62.6,56,"Med_To_Stk, Faceted",None,4.74,4.73,2.96,GIA,7476288473,https://www.gia.edu/report-check?reportno=7476288473,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7476288473&surl=//image.brilliantearth.com/media/v360/&version=40
Brilliant Earth,17203151A,https://www.brilliantearth.com/loose-diamonds/view_detail/76516050/,480,Round,0.33,F,Ideal,VVS1,Faint,Very Good,Excellent,62,58,"Med_To_Stk, Faceted",None,4.45,4.43,2.75,GIA,7546088601,https://www.gia.edu/report-check?reportno=7546088601,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7546088601&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,16311616A,https://www.brilliantearth.com/loose-diamonds/view_detail/76515871/,480,Round,0.33,H,Super Ideal,IF,None,Excellent,Excellent,61.2,57,"Thn_To_Med, Faceted",None,4.46,4.45,2.73,GIA,7533243942,https://www.gia.edu/report-check?reportno=7533243942,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7533243942&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17299509A,https://www.brilliantearth.com/loose-diamonds/view_detail/76515692/,480,Round,0.31,G,Super Ideal,IF,Medium,Excellent,Excellent,61.5,57,"Thn_To_Med, Faceted",None,4.36,4.34,2.68,GIA,2547320927,https://www.gia.edu/report-check?reportno=2547320927,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=2547320927&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17866896A,https://www.brilliantearth.com/loose-diamonds/view_detail/76512926/,480,Round,0.33,G,Super Ideal,VVS1,None,Excellent,Excellent,61,59,"Thn_To_Med, Faceted",None,4.49,4.47,2.74,GIA,7541577543,https://www.gia.edu/report-check?reportno=7541577543,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7541577543&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18313253A,https://www.brilliantearth.com/loose-diamonds/view_detail/76540200/,480,Round,0.3,F,Very Good,VS2,None,Excellent,Very Good,62.9,55,Medium - Slightly Thick,None,4.29,4.27,2.69,GIA,3545885859,https://www.gia.edu/report-check?reportno=3545885859,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=3545885859&surl=//image.brilliantearth.com/media/v360/&version=0
